ProcessingType=2,,,,,,,,,,,,,,,,,,
NumCellSeries=4,,,,,,,,,,,,,,,,,,
ElapsedTimeColumn=0,,,,,,,,,,,,,,,,,,
VoltageColumn=3,,,,,,,,,,,,,,,,,,
CurrentColumn=8,,,,,,,,,,,,,,,,,,
TemperatureColumn=2,,,,,,,,,,,,,,,,,,
Time[s],DataTime,Temperature °C,Volt[mV],VoltC1[mV],VoltC2[mV],VoltC3[mV],VoltC4[mV],Current[mA],RSOC[%],ASOC[%],LStatus,IT Status[hex],Battery Status[hex],Manufacturing Status[hex],Operation Status A[hex],Operation Status B[hex],Safety Status A+B[hex],Safety Status C+D[hex]
21451.7,08.04.2022 3:24:00,29.1,13745,3412,3444,3433,3456,2905,67,56,4,819,80,000E,187,0,0,0
21453.0,08.04.2022 3:24:01,29,13745,3412,3444,3433,3456,2905,67,56,4,819,80,000E,187,0,0,0
21454.2,08.04.2022 3:24:02,28.9,13745,3412,3444,3433,3456,2906,67,56,4,819,80,000E,187,0,0,0
21455.5,08.04.2022 3:24:03,29,13745,3412,3444,3434,3456,2905,67,56,4,819,80,000E,187,0,0,0
21456.7,08.04.2022 3:24:05,29,13745,3412,3444,3433,3456,2906,67,56,4,819,80,000E,187,0,0,0
21458.0,08.04.2022 3:24:06,29,13745,3412,3444,3434,3456,2905,67,56,4,819,80,000E,187,0,0,0
21459.2,08.04.2022 3:24:07,28.8,13745,3412,3444,3434,3456,2905,67,56,4,819,80,000E,187,0,0,0
21460.5,08.04.2022 3:24:08,29,13745,3412,3444,3434,3456,2905,67,56,4,819,80,000E,187,0,0,0
21461.9,08.04.2022 3:24:10,29,13745,3412,3444,3434,3457,2905,67,56,4,819,80,000E,187,0,0,0
21463.1,08.04.2022 3:24:11,28.8,13745,3412,3445,3433,3457,2904,67,56,4,819,80,000E,187,0,0,0
21464.4,08.04.2022 3:24:12,29,13747,3412,3444,3434,3457,2904,67,56,4,819,80,000E,187,0,0,0
21465.7,08.04.2022 3:24:14,28.7,13746,3412,3444,3433,3457,2904,67,56,4,819,80,000E,187,0,0,0
21466.9,08.04.2022 3:24:15,28.8,13746,3412,3444,3434,3456,2904,67,56,4,819,80,000E,187,0,0,0
21468.2,08.04.2022 3:24:16,28.8,13746,3412,3444,3433,3457,2904,67,56,4,819,80,000E,187,0,0,0
21469.4,08.04.2022 3:24:17,29,13747,3412,3444,3434,3457,2903,67,56,4,819,80,000E,187,0,0,0
21470.7,08.04.2022 3:24:19,28.9,13746,3412,3444,3433,3457,2905,68,56,4,819,80,000E,187,0,0,0
21471.9,08.04.2022 3:24:20,29,13746,3412,3444,3434,3457,2902,68,56,4,819,80,000E,187,0,0,0
21473.2,08.04.2022 3:24:21,29,13746,3412,3444,3434,3457,2902,68,56,4,819,80,000E,187,0,0,0
21474.4,08.04.2022 3:24:22,28.8,13746,3412,3444,3434,3457,2904,68,56,4,819,80,000E,187,0,0,0
21475.7,08.04.2022 3:24:24,29,13746,3412,3444,3433,3457,2901,68,56,4,819,80,000E,187,0,0,0
21476.9,08.04.2022 3:24:25,29,13746,3412,3444,3435,3457,2902,68,56,4,819,80,000E,187,0,0,0
21478.2,08.04.2022 3:24:26,29,13747,3412,3444,3434,3457,2902,68,56,4,819,80,000E,187,0,0,0
21479.4,08.04.2022 3:24:27,29,13747,3413,3445,3434,3457,2900,68,56,4,819,80,000E,187,0,0,0
21480.7,08.04.2022 3:24:29,28.8,13747,3412,3444,3434,3457,2902,68,57,4,819,80,000E,187,0,0,0
21482.0,08.04.2022 3:24:30,29,13746,3412,3445,3434,3457,2903,68,57,4,819,80,000E,187,0,0,0
21483.2,08.04.2022 3:24:31,28.9,13747,3412,3445,3434,3457,2902,68,57,4,819,80,000E,187,0,0,0
21484.5,08.04.2022 3:24:32,29,13747,3413,3444,3434,3457,2902,68,57,4,819,80,000E,187,0,0,0
21485.7,08.04.2022 3:24:34,29,13747,3412,3444,3434,3457,2899,68,57,4,819,80,000E,187,0,0,0
21487.0,08.04.2022 3:24:35,29,13747,3412,3444,3434,3457,2899,68,57,4,819,80,000E,187,0,0,0
21488.2,08.04.2022 3:24:36,29,13746,3412,3445,3434,3457,2899,68,57,4,819,80,000E,187,0,0,0
21489.4,08.04.2022 3:24:37,28.8,13748,3414,3444,3434,3457,2899,68,57,4,819,80,000E,187,0,0,0
21490.7,08.04.2022 3:24:39,29.1,13747,3412,3444,3434,3457,2900,68,57,4,819,80,000E,187,0,0,0
21492.0,08.04.2022 3:24:40,28.9,13747,3412,3444,3434,3457,2898,68,57,4,819,80,000E,187,0,0,0
21493.2,08.04.2022 3:24:41,29,13747,3412,3445,3434,3457,2899,68,57,4,819,80,000E,187,0,0,0
21494.5,08.04.2022 3:24:42,29,13747,3413,3445,3434,3458,2898,68,57,4,819,80,000E,187,0,0,0
21495.8,08.04.2022 3:24:44,29,13747,3412,3444,3434,3457,2898,68,57,4,819,80,000E,187,0,0,0
21497.0,08.04.2022 3:24:45,29,13748,3412,3445,3434,3457,2898,68,57,4,819,80,000E,187,0,0,0
21498.3,08.04.2022 3:24:46,28.8,13747,3412,3444,3434,3457,2898,68,57,4,819,80,000E,187,0,0,0
21499.5,08.04.2022 3:24:47,29,13747,3412,3445,3434,3457,2897,68,57,4,819,80,000E,187,0,0,0
21500.8,08.04.2022 3:24:49,29,13747,3412,3444,3434,3457,2898,68,57,4,819,80,000E,187,0,0,0
21502.0,08.04.2022 3:24:50,28.8,13747,3412,3445,3434,3457,2896,68,57,4,819,80,000E,187,0,0,0
21503.3,08.04.2022 3:24:51,29,13747,3412,3445,3434,3458,2897,68,57,4,819,80,000E,187,0,0,0
21504.5,08.04.2022 3:24:52,28.8,13748,3413,3444,3434,3458,2897,68,57,4,819,80,000E,187,0,0,0
21505.8,08.04.2022 3:24:54,29.1,13747,3412,3445,3434,3457,2897,68,57,4,819,80,000E,187,0,0,0
21507.0,08.04.2022 3:24:55,28.9,13748,3413,3445,3434,3458,2896,68,57,4,819,80,000E,187,0,0,0
21508.3,08.04.2022 3:24:56,29,13747,3413,3445,3434,3457,2896,68,57,4,819,80,000E,187,0,0,0
21509.5,08.04.2022 3:24:57,29,13748,3413,3445,3434,3457,2897,68,57,4,819,80,000E,187,0,0,0
21510.8,08.04.2022 3:24:59,29,13748,3412,3445,3434,3457,2895,68,57,4,819,80,000E,187,0,0,0
21512.1,08.04.2022 3:25:00,29,13748,3413,3445,3434,3457,2897,68,57,4,819,80,000E,187,0,0,0
21513.3,08.04.2022 3:25:01,28.9,13748,3413,3445,3434,3457,2895,68,57,4,819,80,000E,187,0,0,0
21514.6,08.04.2022 3:25:02,29,13749,3413,3445,3434,3458,2895,68,57,4,819,80,000E,187,0,0,0
21515.8,08.04.2022 3:25:04,29,13749,3412,3445,3434,3457,2894,68,57,4,819,80,000E,187,0,0,0
21517.1,08.04.2022 3:25:05,29,13748,3412,3445,3435,3457,2895,68,57,4,819,80,000E,187,0,0,0
21518.3,08.04.2022 3:25:06,29,13749,3413,3445,3434,3457,2894,68,57,4,819,80,000E,187,0,0,0
21519.6,08.04.2022 3:25:07,28.9,13748,3413,3445,3434,3458,2895,68,57,4,819,80,000E,187,0,0,0
21520.8,08.04.2022 3:25:09,29,13748,3413,3445,3434,3457,2895,68,57,4,819,80,000E,187,0,0,0
21522.1,08.04.2022 3:25:10,28.9,13749,3412,3445,3434,3457,2894,68,57,4,819,80,000E,187,0,0,0
21523.3,08.04.2022 3:25:11,29,13749,3413,3445,3434,3458,2894,68,57,4,819,80,000E,187,0,0,0
21524.6,08.04.2022 3:25:12,29,13749,3413,3445,3434,3458,2893,68,57,4,819,80,000E,187,0,0,0
21525.8,08.04.2022 3:25:14,29,13749,3413,3445,3434,3458,2894,68,57,4,819,80,000E,187,0,0,0
21527.1,08.04.2022 3:25:15,29,13749,3412,3445,3434,3458,2893,68,57,4,819,80,000E,187,0,0,0
21528.3,08.04.2022 3:25:16,28.8,13749,3413,3445,3434,3458,2892,68,57,4,819,80,000E,187,0,0,0
21529.6,08.04.2022 3:25:17,29,13749,3414,3445,3434,3458,2893,68,57,4,819,80,000E,187,0,0,0
21530.9,08.04.2022 3:25:19,29.1,13749,3413,3445,3434,3458,2892,68,57,4,819,80,000E,187,0,0,0
21532.1,08.04.2022 3:25:20,28.8,13750,3413,3445,3434,3458,2892,68,57,4,819,80,000E,187,0,0,0
21533.4,08.04.2022 3:25:21,29,13750,3413,3445,3435,3458,2892,68,57,4,819,80,000E,187,0,0,0
21534.6,08.04.2022 3:25:22,28.8,13749,3413,3445,3435,3458,2891,69,57,4,819,80,000E,187,0,0,0
21535.9,08.04.2022 3:25:24,29,13749,3413,3445,3434,3457,2891,69,57,4,819,80,000E,187,0,0,0
21537.1,08.04.2022 3:25:25,28.8,13750,3413,3445,3434,3458,2892,69,57,4,819,80,000E,187,0,0,0
21538.4,08.04.2022 3:25:26,29,13751,3413,3445,3434,3458,2891,69,57,4,819,80,000E,187,0,0,0
21539.6,08.04.2022 3:25:28,29,13750,3414,3445,3434,3458,2890,69,57,4,819,80,000E,187,0,0,0
21540.9,08.04.2022 3:25:29,29,13750,3413,3445,3434,3457,2890,69,57,4,819,80,000E,187,0,0,0
21542.2,08.04.2022 3:25:30,29,13750,3413,3445,3434,3458,2890,69,57,4,819,80,000E,187,0,0,0
21543.4,08.04.2022 3:25:31,28.7,13751,3414,3446,3434,3458,2889,69,57,4,819,80,000E,187,0,0,0
21544.7,08.04.2022 3:25:33,29,13750,3413,3445,3434,3457,2890,69,57,4,819,80,000E,187,0,0,0
21546.0,08.04.2022 3:25:34,29,13750,3413,3445,3434,3458,2888,69,57,4,819,80,000E,187,0,0,0
21547.2,08.04.2022 3:25:35,29.1,13750,3414,3445,3435,3457,2889,69,57,4,819,80,000E,187,0,0,0
21548.5,08.04.2022 3:25:36,29.1,13751,3414,3445,3435,3458,2889,69,57,4,819,80,000E,187,0,0,0
21549.7,08.04.2022 3:25:38,28.8,13750,3413,3445,3434,3458,2889,69,57,4,819,80,000E,187,0,0,0
21551.0,08.04.2022 3:25:39,29,13751,3413,3446,3434,3458,2887,69,57,4,819,80,000E,187,0,0,0
21552.2,08.04.2022 3:25:40,28.8,13751,3413,3446,3434,3458,2888,69,57,4,819,80,000E,187,0,0,0
21553.5,08.04.2022 3:25:41,29,13751,3414,3445,3435,3458,2888,69,57,4,819,80,000E,187,0,0,0
21554.7,08.04.2022 3:25:43,29,13751,3413,3445,3434,3458,2887,69,57,4,819,80,000E,187,0,0,0
21556.0,08.04.2022 3:25:44,29.1,13751,3413,3445,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21557.3,08.04.2022 3:25:45,29.1,13751,3413,3445,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21558.5,08.04.2022 3:25:46,28.8,13751,3414,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21559.7,08.04.2022 3:25:48,29,13751,3413,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21561.0,08.04.2022 3:25:49,28.9,13751,3413,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21562.3,08.04.2022 3:25:50,29,13751,3414,3445,3435,3458,2885,69,58,4,819,80,000E,187,0,0,0
21563.5,08.04.2022 3:25:51,29.1,13751,3414,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21564.7,08.04.2022 3:25:53,29,13751,3413,3446,3435,3458,2884,69,58,4,819,80,000E,187,0,0,0
21566.0,08.04.2022 3:25:54,29,13752,3413,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21567.2,08.04.2022 3:25:55,28.8,13751,3413,3445,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21568.5,08.04.2022 3:25:56,29,13751,3415,3446,3435,3458,2884,69,58,4,819,80,000E,187,0,0,0
21569.7,08.04.2022 3:25:58,29.1,13751,3414,3446,3435,3458,2886,69,58,4,819,80,000E,187,0,0,0
21571.0,08.04.2022 3:25:59,29.1,13752,3413,3446,3435,3458,2884,69,58,4,819,80,000E,187,0,0,0
21572.2,08.04.2022 3:26:00,29.1,13752,3414,3446,3435,3459,2884,69,58,4,819,80,000E,187,0,0,0
21573.5,08.04.2022 3:26:01,28.8,13752,3415,3446,3435,3458,2884,69,58,4,819,80,000E,187,0,0,0
21574.7,08.04.2022 3:26:03,29.1,13752,3414,3446,3435,3458,2883,69,58,4,819,80,000E,187,0,0,0
21576.0,08.04.2022 3:26:04,28.9,13752,3414,3446,3435,3458,2882,69,58,4,819,80,000E,187,0,0,0
21577.2,08.04.2022 3:26:05,29,13752,3414,3446,3435,3458,2883,69,58,4,819,80,000E,187,0,0,0
21578.5,08.04.2022 3:26:06,29.1,13753,3415,3446,3435,3458,2883,69,58,4,819,80,000E,187,0,0,0
21579.7,08.04.2022 3:26:08,29,13752,3414,3445,3435,3458,2881,69,58,4,819,80,000E,187,0,0,0
21581.0,08.04.2022 3:26:09,29,13752,3414,3446,3435,3458,2882,69,58,4,819,80,000E,187,0,0,0
21582.3,08.04.2022 3:26:10,28.8,13752,3414,3446,3435,3458,2880,69,58,4,819,80,000E,187,0,0,0
21583.6,08.04.2022 3:26:11,29,13752,3415,3446,3435,3458,2881,69,58,4,819,80,000E,187,0,0,0
21584.8,08.04.2022 3:26:13,29.1,13752,3414,3446,3435,3458,2882,69,58,4,819,80,000E,187,0,0,0
21586.1,08.04.2022 3:26:14,29,13753,3414,3446,3435,3459,2881,69,58,4,819,80,000E,187,0,0,0
21587.3,08.04.2022 3:26:15,29.1,13752,3414,3446,3435,3459,2881,69,58,4,819,80,000E,187,0,0,0
21588.6,08.04.2022 3:26:16,28.8,13753,3414,3446,3435,3458,2879,69,58,4,819,80,000E,187,0,0,0
21589.8,08.04.2022 3:26:18,29,13753,3414,3446,3435,3458,2881,69,58,4,819,80,000E,187,0,0,0
21591.1,08.04.2022 3:26:19,28.9,13753,3414,3446,3436,3458,2880,69,58,4,819,80,000E,187,0,0,0
21592.3,08.04.2022 3:26:20,29,13752,3414,3446,3436,3459,2881,69,58,4,819,80,000E,187,0,0,0
21593.6,08.04.2022 3:26:21,29.1,13753,3414,3446,3435,3458,2879,69,58,4,819,80,000E,187,0,0,0
21594.8,08.04.2022 3:26:23,29,13752,3414,3446,3435,3458,2879,69,58,4,819,80,000E,187,0,0,0
21596.1,08.04.2022 3:26:24,29.1,13753,3414,3446,3435,3459,2881,70,58,4,819,80,000E,187,0,0,0
21597.3,08.04.2022 3:26:25,28.9,13753,3414,3446,3435,3459,2879,70,58,4,819,80,000E,187,0,0,0
21598.6,08.04.2022 3:26:26,29.1,13753,3415,3446,3435,3459,2878,70,58,4,819,80,000E,187,0,0,0
21599.8,08.04.2022 3:26:28,29,13753,3414,3446,3436,3459,2879,70,58,4,819,80,000E,187,0,0,0
21601.1,08.04.2022 3:26:29,29.1,13754,3414,3446,3435,3458,2877,70,58,4,819,80,000E,187,0,0,0
21602.4,08.04.2022 3:26:30,29.1,13753,3414,3446,3435,3459,2876,70,58,4,819,80,000E,187,0,0,0
21603.6,08.04.2022 3:26:31,28.8,13753,3414,3446,3436,3458,2878,70,58,4,819,80,000E,187,0,0,0
21604.9,08.04.2022 3:26:33,28.9,13753,3414,3446,3435,3459,2877,70,58,4,819,80,000E,187,0,0,0
21606.1,08.04.2022 3:26:34,28.9,13754,3414,3447,3435,3458,2876,70,58,4,819,80,000E,187,0,0,0
21607.4,08.04.2022 3:26:35,29,13754,3414,3446,3435,3459,2877,70,58,4,819,80,000E,187,0,0,0
21608.6,08.04.2022 3:26:36,29,13754,3414,3446,3435,3459,2877,70,58,4,819,80,000E,187,0,0,0
21609.9,08.04.2022 3:26:38,29,13753,3414,3446,3435,3459,2877,70,58,4,819,80,000E,187,0,0,0
21611.2,08.04.2022 3:26:39,29.1,13754,3414,3446,3435,3459,2876,70,58,4,819,80,000E,187,0,0,0
21612.4,08.04.2022 3:26:40,28.8,13754,3414,3446,3435,3459,2876,70,58,4,819,80,000E,187,0,0,0
21613.7,08.04.2022 3:26:42,29.1,13755,3416,3446,3436,3459,2877,70,58,4,819,80,000E,187,0,0,0
21614.9,08.04.2022 3:26:43,29,13755,3414,3446,3436,3458,2874,70,58,4,819,80,000E,187,0,0,0
21616.2,08.04.2022 3:26:44,28.9,13755,3414,3446,3435,3458,2875,70,58,4,819,80,000E,187,0,0,0
21617.4,08.04.2022 3:26:45,29,13755,3415,3446,3436,3459,2876,70,58,4,819,80,000E,187,0,0,0
21618.7,08.04.2022 3:26:47,28.9,13755,3415,3446,3435,3459,2875,70,58,4,819,80,000E,187,0,0,0
21619.9,08.04.2022 3:26:48,29,13754,3414,3446,3435,3459,2875,70,58,4,819,80,000E,187,0,0,0
21621.2,08.04.2022 3:26:49,28.8,13754,3414,3446,3435,3459,2874,70,58,4,819,80,000E,187,0,0,0
21622.4,08.04.2022 3:26:50,29,13754,3415,3446,3436,3459,2874,70,58,4,819,80,000E,187,0,0,0
21623.7,08.04.2022 3:26:52,29,13755,3415,3446,3435,3459,2873,70,58,4,819,80,000E,187,0,0,0
21624.9,08.04.2022 3:26:53,29,13755,3414,3446,3436,3459,2874,70,58,4,819,80,000E,187,0,0,0
21626.2,08.04.2022 3:26:54,29,13755,3415,3446,3436,3459,2874,70,58,4,819,80,000E,187,0,0,0
21627.4,08.04.2022 3:26:55,28.7,13755,3415,3446,3436,3459,2873,70,58,4,819,80,000E,187,0,0,0
21628.7,08.04.2022 3:26:57,29,13755,3415,3446,3436,3459,2874,70,58,4,819,80,000E,187,0,0,0
21629.9,08.04.2022 3:26:58,29.1,13755,3414,3446,3436,3459,2873,70,58,4,819,80,000E,187,0,0,0
21631.2,08.04.2022 3:26:59,29.1,13755,3414,3446,3436,3459,2872,70,59,4,819,80,000E,187,0,0,0
21632.4,08.04.2022 3:27:00,29.1,13756,3414,3446,3436,3459,2873,70,59,4,819,80,000E,187,0,0,0
21633.7,08.04.2022 3:27:02,28.8,13755,3416,3446,3436,3459,2873,70,59,4,819,80,000E,187,0,0,0
21634.9,08.04.2022 3:27:03,29.1,13755,3414,3446,3436,3459,2872,70,59,4,819,80,000E,187,0,0,0
21636.2,08.04.2022 3:27:04,28.9,13756,3415,3446,3436,3459,2872,70,59,4,819,80,000E,187,0,0,0
21637.4,08.04.2022 3:27:05,29,13755,3416,3446,3436,3460,2871,70,59,4,819,80,000E,187,0,0,0
21638.7,08.04.2022 3:27:07,29,13755,3416,3446,3436,3459,2871,70,59,4,819,80,000E,187,0,0,0
21639.9,08.04.2022 3:27:08,29,13756,3414,3446,3436,3460,2870,70,59,4,819,80,000E,187,0,0,0
21641.2,08.04.2022 3:27:09,29,13756,3414,3446,3436,3459,2870,70,59,4,819,80,000E,187,0,0,0
21642.4,08.04.2022 3:27:10,28.8,13757,3415,3446,3436,3459,2870,70,59,4,819,80,000E,187,0,0,0
21643.7,08.04.2022 3:27:12,29.1,13756,3416,3446,3436,3459,2870,70,59,4,819,80,000E,187,0,0,0
21644.9,08.04.2022 3:27:13,29,13755,3414,3446,3436,3459,2869,70,59,4,819,80,000E,187,0,0,0
21646.2,08.04.2022 3:27:14,29,13756,3414,3446,3436,3459,2869,70,59,4,819,80,000E,187,0,0,0
21647.4,08.04.2022 3:27:15,29.1,13756,3415,3446,3436,3460,2868,70,59,4,819,80,000E,187,0,0,0
21648.7,08.04.2022 3:27:17,28.8,13756,3416,3446,3436,3459,2868,70,59,4,819,80,000E,187,0,0,0
21649.9,08.04.2022 3:27:18,29,13755,3414,3446,3436,3459,2869,70,59,4,819,80,000E,187,0,0,0
21651.2,08.04.2022 3:27:19,28.9,13756,3415,3447,3436,3459,2869,70,59,4,819,80,000E,187,0,0,0
21652.4,08.04.2022 3:27:20,29,13756,3415,3446,3436,3459,2868,70,59,4,819,80,000E,187,0,0,0
21653.7,08.04.2022 3:27:22,29,13756,3416,3446,3436,3459,2868,70,59,4,819,80,000E,187,0,0,0
21655.0,08.04.2022 3:27:23,29,13756,3415,3447,3436,3459,2867,70,59,4,819,80,000E,187,0,0,0
21656.3,08.04.2022 3:27:24,29.1,13757,3415,3447,3436,3460,2867,70,59,4,819,80,000E,187,0,0,0
21657.5,08.04.2022 3:27:25,28.9,13757,3416,3447,3436,3459,2869,70,59,4,819,80,000E,187,0,0,0
21658.7,08.04.2022 3:27:27,29,13757,3415,3447,3436,3459,2866,71,59,4,819,80,000E,187,0,0,0
21660.0,08.04.2022 3:27:28,28.9,13757,3415,3447,3436,3459,2868,71,59,4,819,80,000E,187,0,0,0
21661.3,08.04.2022 3:27:29,29,13757,3415,3447,3436,3460,2868,71,59,4,819,80,000E,187,0,0,0
21662.6,08.04.2022 3:27:30,29.1,13757,3415,3447,3436,3460,2866,71,59,4,819,80,000E,187,0,0,0
21663.8,08.04.2022 3:27:32,29.1,13757,3415,3447,3436,3459,2866,71,59,4,819,80,000E,187,0,0,0
21665.1,08.04.2022 3:27:33,29,13757,3415,3447,3436,3460,2864,71,59,4,819,80,000E,187,0,0,0
21666.3,08.04.2022 3:27:34,28.9,13757,3415,3447,3436,3461,2864,71,59,4,819,80,000E,187,0,0,0
21667.6,08.04.2022 3:27:35,29.1,13757,3416,3447,3436,3460,2865,71,59,4,819,80,000E,187,0,0,0
21668.8,08.04.2022 3:27:37,29,13757,3415,3447,3436,3460,2863,71,59,4,819,80,000E,187,0,0,0
21670.0,08.04.2022 3:27:38,29.1,13757,3415,3447,3436,3460,2864,71,59,4,819,80,000E,187,0,0,0
21671.3,08.04.2022 3:27:39,29.1,13757,3415,3447,3436,3460,2864,71,59,4,819,80,000E,187,0,0,0
21672.6,08.04.2022 3:27:40,28.9,13758,3416,3447,3436,3460,2862,71,59,4,819,80,000E,187,0,0,0
21673.8,08.04.2022 3:27:42,29.1,13757,3415,3447,3436,3460,2863,71,59,4,819,80,000E,187,0,0,0
21675.1,08.04.2022 3:27:43,29.1,13758,3415,3447,3437,3460,2862,71,59,4,819,80,000E,187,0,0,0
21676.3,08.04.2022 3:27:44,29.1,13757,3415,3447,3436,3460,2864,71,59,4,819,80,000E,187,0,0,0
21677.6,08.04.2022 3:27:45,29.1,13758,3416,3447,3436,3461,2863,71,59,4,819,80,000E,187,0,0,0
21678.8,08.04.2022 3:27:47,29.1,13757,3415,3447,3436,3460,2863,71,59,4,819,80,000E,187,0,0,0
21680.1,08.04.2022 3:27:48,29,13758,3415,3447,3436,3460,2863,71,59,4,819,80,000E,187,0,0,0
21681.4,08.04.2022 3:27:49,28.9,13758,3415,3447,3436,3460,2863,71,59,4,819,80,000E,187,0,0,0
21682.6,08.04.2022 3:27:50,29.1,13758,3416,3447,3436,3460,2862,71,59,4,819,80,000E,187,0,0,0
21683.9,08.04.2022 3:27:52,29,13758,3415,3448,3436,3460,2861,71,59,4,819,80,000E,187,0,0,0
21685.1,08.04.2022 3:27:53,29,13758,3416,3447,3436,3460,2861,71,59,4,819,80,000E,187,0,0,0
21686.3,08.04.2022 3:27:54,29.1,13758,3415,3447,3436,3460,2860,71,59,4,819,80,000E,187,0,0,0
21687.6,08.04.2022 3:27:55,28.9,13758,3415,3447,3436,3460,2860,71,59,4,819,80,000E,187,0,0,0
21688.8,08.04.2022 3:27:57,29.1,13758,3415,3447,3437,3460,2862,71,59,4,819,80,000E,187,0,0,0
21690.1,08.04.2022 3:27:58,28.9,13758,3416,3447,3436,3460,2860,71,59,4,819,80,000E,187,0,0,0
21691.4,08.04.2022 3:27:59,29,13758,3415,3447,3436,3460,2862,71,59,4,819,80,000E,187,0,0,0
21692.6,08.04.2022 3:28:00,29,13758,3416,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21693.9,08.04.2022 3:28:02,29,13758,3415,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21695.1,08.04.2022 3:28:03,29,13759,3415,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21696.4,08.04.2022 3:28:04,28.8,13758,3415,3447,3436,3460,2859,71,59,4,819,80,000E,187,0,0,0
21697.6,08.04.2022 3:28:05,29.1,13759,3417,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21698.9,08.04.2022 3:28:07,29,13759,3415,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21700.1,08.04.2022 3:28:08,29,13759,3415,3447,3436,3460,2857,71,59,4,819,80,000E,187,0,0,0
21701.4,08.04.2022 3:28:09,29.1,13759,3415,3448,3436,3460,2858,71,59,4,819,80,000E,187,0,0,0
21702.6,08.04.2022 3:28:11,28.8,13759,3416,3447,3436,3460,2858,71,59,4,819,80,000E,187,0,0,0
21703.9,08.04.2022 3:28:12,29,13759,3416,3447,3437,3460,2859,71,59,4,819,80,000E,187,0,0,0
21705.1,08.04.2022 3:28:13,29,13759,3416,3447,3436,3460,2857,71,59,4,819,80,000E,187,0,0,0
21706.4,08.04.2022 3:28:14,29.1,13760,3416,3447,3437,3460,2857,71,60,4,819,80,000E,187,0,0,0
21707.6,08.04.2022 3:28:15,29.1,13759,3416,3447,3437,3460,2855,71,60,4,819,80,000E,187,0,0,0
21708.9,08.04.2022 3:28:17,29,13759,3416,3447,3436,3460,2856,71,60,4,819,80,000E,187,0,0,0
21710.1,08.04.2022 3:28:18,29,13759,3416,3448,3437,3461,2856,71,60,4,819,80,000E,187,0,0,0
21711.4,08.04.2022 3:28:19,28.9,13759,3415,3447,3436,3460,2856,71,60,4,819,80,000E,187,0,0,0
21712.6,08.04.2022 3:28:20,29,13759,3416,3448,3437,3460,2856,71,60,4,819,80,000E,187,0,0,0
21713.9,08.04.2022 3:28:22,29.1,13760,3416,3447,3436,3460,2856,71,60,4,819,80,000E,187,0,0,0
21715.1,08.04.2022 3:28:23,29,13759,3416,3448,3436,3461,2856,71,60,4,819,80,000E,187,0,0,0
21716.4,08.04.2022 3:28:24,29.1,13760,3416,3447,3437,3460,2857,71,60,4,819,80,000E,187,0,0,0
21717.6,08.04.2022 3:28:26,28.9,13759,3416,3448,3437,3460,2855,71,60,4,819,80,000E,187,0,0,0
21718.9,08.04.2022 3:28:27,29,13760,3416,3447,3437,3460,2854,71,60,4,819,80,000E,187,0,0,0
21720.1,08.04.2022 3:28:28,28.9,13760,3416,3448,3437,3460,2854,71,60,4,819,80,000E,187,0,0,0
21721.4,08.04.2022 3:28:29,29,13760,3416,3448,3436,3460,2854,71,60,4,819,80,000E,187,0,0,0
21722.6,08.04.2022 3:28:31,29,13760,3416,3448,3437,3460,2851,72,60,4,819,80,000E,187,0,0,0
21723.9,08.04.2022 3:28:32,29,13760,3417,3447,3437,3460,2852,72,60,4,819,80,000E,187,0,0,0
21725.1,08.04.2022 3:28:33,29,13760,3416,3448,3437,3460,2852,72,60,4,819,80,000E,187,0,0,0
21726.4,08.04.2022 3:28:34,28.9,13760,3416,3447,3437,3460,2853,72,60,4,819,80,000E,187,0,0,0
21727.7,08.04.2022 3:28:36,29.1,13760,3416,3448,3437,3460,2854,72,60,4,819,80,000E,187,0,0,0
21728.9,08.04.2022 3:28:37,29,13760,3416,3448,3437,3461,2855,72,60,4,819,80,000E,187,0,0,0
21730.1,08.04.2022 3:28:38,29,13760,3417,3447,3437,3461,2853,72,60,4,819,80,000E,187,0,0,0
21731.4,08.04.2022 3:28:39,29.1,13761,3416,3448,3437,3460,2852,72,60,4,819,80,000E,187,0,0,0
21732.7,08.04.2022 3:28:41,28.8,13760,3417,3447,3437,3461,2852,72,60,4,819,80,000E,187,0,0,0
21733.9,08.04.2022 3:28:42,29,13761,3417,3448,3437,3460,2853,72,60,4,819,80,000E,187,0,0,0
21735.1,08.04.2022 3:28:43,28.9,13761,3416,3448,3437,3461,2852,72,60,4,819,80,000E,187,0,0,0
